,rewards
161,-406977.0862166797
162,-794331.1218430338
163,-1525026.4727433345
164,-6349164.588024006
165,-5246104.817826296
166,-1722588.9409879516
167,-10027323.471777515
168,-546555.029282456
169,-1725725.2572971622
170,-28388.172794309492
171,-1782908.1055975796
172,-474934.0096715008
173,-516160.8723629142
174,-6595713.0150974
175,-6359197.027111283
176,-399288.84565923066
177,-570191.6178071839
178,-291923.1764834375
179,-868326.9163609571
180,-1786832.1849891841
181,-2495.5302491094417
182,-1452744.4362775413
183,-1911205.0658275469
184,-275902.5274411859
185,-835141.4550198229
186,-225117.22304219246
187,-281085.025187762
188,-439026.540822744
189,-9306.104314892713
190,-946661.474893685
191,-354972.85798103974
192,-2918717.7040079087
193,-2224053.6251385133
194,-41356.78515063948
195,-592380.2925406814
196,-74674.07528843176
197,-468292.26509201457
198,-1398497.9822727004
199,-112934.09839099947
200,-448085.5558973638
201,-80597.07139403016
202,-11784.808216409983
203,-9257.433093754566
204,-509462.6754960257
205,-11082.94182691788
206,-1602478.6387011013
207,-49569.46167335009
208,-6401134.055136563
209,-466832.58471205586
210,-518416.66043155023
211,-509845.43634769536
212,-7917311.246677071
213,-1012962.3198793886
214,-488929.85197222384
215,-531921.8805404184
216,-4248176.596782895
217,-1545865.016117774
218,-95175.17624429852
219,-467257.55330145056
220,-2204879.586001199
221,-2042127.203874296
222,-649435.4168167848
223,-1844435.0762532705
224,-966485.625125159
225,-375878.72025126714
226,-5587992.130787265
227,-508103.82961506833
228,-522230.48081535735
229,-1658421.0501200939
230,-1457088.0413400782
231,-1952335.862955864
232,-7169362.837276299
233,-1650852.778204683
234,-78862.9111453047
235,-6386922.934136079
236,-6390452.613656617
237,-1251020.674103544
238,-12463.226709885424
239,-831514.0722652897
240,-1088650.079254309
241,-8243785.4886013465
242,-529736.0356221421
243,-996041.3180245525
244,-48516.82966023055
245,-389779.8176165669
246,-518498.30171263183
247,-17.006550145441906
248,-1259663.5814335793
249,-3381829.5216068546
250,-1765634.4621325675
251,-3518881.253043991
252,-2305748.7137504714
253,-1055081.6002969055
254,-641423.3226012655
255,-11481.618080080461
256,-238999.5683641532
257,-229726.9694319348
258,-416333.2340743602
259,-396449.36461070005
260,-3105593.659029516
261,-1449160.8219148978
262,-606623.2595276799
263,-1713172.159722789
264,-3631069.575382888
265,-926900.187539695
266,-104279.5247651384
267,-250504.72291944068
268,-133406.8575858572
269,-660839.4323372612
270,-6317912.762971424
271,-6302996.333977624
272,-335412.08323503606
273,-557300.0361713244
274,-518550.2784176662
275,-695326.3229741155
276,-514147.67531279766
277,-518671.8000510975
278,-9204458.035040766
279,-42078.187609214416
280,-665276.5611931632
281,-736992.1127772789
282,-1569473.9359130582
283,-313941.1810461304
284,-6915977.141503273
285,-12250148.371947378
286,-481349.4397453635
287,-495238.50439989247
288,-497973.1770694326
289,-406385.65619515476
290,-2487917.753097158
291,-1424885.7197750367
292,-553364.6575123981
293,-1326604.7099954565
294,-518577.868293309
295,-6399019.802070267
296,-1024514.2727565585
297,-411558.82106945926
298,-1714712.3347790856
299,-865240.9170315143
300,-847755.9901348709
301,-600554.6424876687
302,-6958585.704097833
303,-518481.2794630633
304,-7077167.004253082
305,-1863603.9974489775
306,-5615622.35742293
307,-166332.04134879124
308,-386696.30364058923
309,-755028.1462896462
310,-333867.4828622019
311,-289920.5646906316
312,-518760.49046048505
313,-6398692.890312066
314,-856336.9326649088
315,-2214603.3971859966
316,-2319839.5788180255
317,-181529.3534581839
318,-2724918.7657876792
319,-1093901.3706488318
320,-7895887.500724252
321,-1435402.5548849166
322,-7484283.601961104
323,-359896.90656205243
324,-110446.82007215531
325,-6387911.601961876
326,-912040.8060615462
327,-7955463.747835975
328,-612082.0267982594
329,-461743.53623287496
330,-737294.1849149767
331,-1588707.2258584609
332,-1483698.9953821911
333,-4069212.5070948913
334,-942060.327210587
335,-10859253.35423108
336,-2516989.1892937794
337,-1460249.308886049
338,-435607.94805974973
339,-4040548.2449882245
340,-7658137.215431627
341,-942498.6982021985
342,-1477953.9692367127
343,-1325238.729570814
344,-735734.7633167686
345,-5542734.853720311
346,-477873.0176478509
347,-21022.87035483385
348,-403794.0843239177
349,-330013.2959301711
350,-1600657.635321674
351,-39932.93375961935
352,-520252.59340704005
353,-4945285.78850829
354,-900430.8433657009
355,-423190.6350068279
356,-118682.91843125437
357,-528.7692179947899
358,-276534.1420782145
359,-509740.8910408502
360,-1594166.2194225136
361,-1397056.6247477222
362,-13911831.99598646
363,-2190143.6225724495
364,-663713.937989931
365,28830.78879427618
366,-726.2965399966961
367,-1247371.1390926733
368,-510640.89669175167
369,-6011828.888546278
370,-95338.1395445982
371,-3034535.723355851
372,-1691126.546098991
373,-893372.7802299529
374,-2322093.959377776
375,-2425036.9721631557
376,-3484788.5535436035
377,-518695.2890569191
378,-389088.3294546027
379,-3678358.662138708
380,-746.9950131030091
381,-544630.8515215543
382,-12468.71688873495
383,-2836.6171566030007
384,-554493.1351342647
385,-6381738.000302662
386,-339582.236539305
387,-5707876.316152262
388,-4417.585209885681
389,-958179.4636599338
390,-1535139.6552711958
391,-996717.4158593948
392,-3009096.141739372
393,-2070.8537571513207
394,-11252.164434653714
395,-1441195.9049893036
396,-204194.12950983038
397,-10680462.552890167
398,-568632.745286478
399,-656158.41238789
400,-6240728.143062142
401,-1769543.574777287
402,-6006594.034818618
403,-518572.2022986224
404,-1215013.7197670247
405,-2390963.2978380956
406,-1635321.7902741747
407,-470667.7574839265
408,-508320.4095591256
409,-865728.3236286887
410,-518536.02243531216
411,-2173040.718623961
412,-518550.50893993705
413,-6827283.367451996
414,-142454.91184027112
415,-1724844.0924491587
416,-4874605.965855105
417,-1156887.9997188398
418,-518544.83081249596
419,-9817909.751595514
420,-32417.79899199829
421,-13888145.747608861
422,-356348.0041116161
423,-821618.8710245915
424,-655587.6387963283
425,-1385038.4587029137
426,-10612.100606142547
427,-1488956.0984242063
428,-620124.9229552521
429,-518535.99816981226
430,-6397503.1852981625
431,-3458230.839010418
432,-2304057.6454503713
433,-248921.60796313954
434,-754871.9078151217
435,-1348391.8084010931
436,-1486360.067526192
437,-518440.13730462105
438,-1841481.9261040885
439,-22113.98077975959
440,-231757.41882688523
441,-1950467.7701608639
442,-2695061.6079758694
443,-1156738.5709105474
444,-518558.7470778253
445,-625.8367805133448
446,-189596.78247545668
447,-1686766.3720772008
448,-1218747.7303818364
449,-1525614.2661070237
450,-572890.2178163022
451,-462.79245265049576
452,-607350.7862807888
453,-518529.325156792
454,-6400099.376289928
455,-2869894.446616538
456,-19786.65068966594
457,-207469.5359184673
458,15142.929396099044
459,-1753855.8200325533
460,-1467952.4701159499
461,-518532.04289300146
462,-1074955.3144501362
463,-1525597.098264443
464,-6397033.236798183
465,-155118.34682673356
466,-1644513.9619258153
467,-507866.258218882
468,-5529368.716491762
469,-937758.9569262539
470,-567180.8632523806
471,-1714551.0862033337
472,-11139373.503867619
473,-5260404.606134924
474,-5715510.60314432
475,-108713.75398442522
476,-103170.34866673949
477,-10986.827099790202
478,-7292902.580339263
479,-662604.7119146863
480,-1881884.337939563
481,-9233354.802589942
482,-390524.8931938386
483,-511603.7693635035
484,-482542.4156703825
485,-65924.41958276374
486,-359204.5753732197
487,-1405909.2650610516
488,-1673508.0079494154
489,-1407543.2741402043
490,-446307.8649454641
491,-8077891.853514204
492,-6366553.898330659
493,-674711.1482805499
494,-162779.95795579406
495,-1439448.7117986856
496,-509034.3313319288
497,-1193826.5623568506
498,-339098.37356480066
499,-7231844.057261393
500,-827456.7577275129
