,rewards
455,-159277.63425405617
456,-8850904.261553394
457,-660299.168757305
458,-3520780.4419469736
459,-1458355.791673595
460,-1375924.2581226155
461,-4719.536957577606
462,-2404680.8412774666
463,-1110.5868890690035
464,-956461.4732563947
465,-39290.11595284143
466,39388.39332708846
467,-496039.4415943067
468,-486275.5583992231
469,-457906.0300916499
470,-2309621.6235240595
471,-128819.77646249399
472,-2110752.948457561
473,-572596.0006664522
474,-738983.9759570481
475,-1784904.0860594176
476,-248095.22065375917
477,-1842212.6331910826
478,-4162647.970210176
479,-999.1322443194631
480,-1214884.7794677513
481,-778.5079262629042
482,-189606.38620069175
483,-126153.41991154804
484,-428392.29882247886
485,-366447.86473232764
486,30739.61896106314
487,-471076.25677654025
488,-562060.181255376
489,-7430212.68899935
490,-10195.859222154486
491,-1695960.4535165406
492,-2278264.59798675
493,-492845.6322204519
494,-533315.7635168261
495,-5403440.009330966
496,-584782.9579161942
497,-524233.1942103617
498,-1741593.2801669557
499,-2224733.9118724256
500,-622531.6825745755
