,rewards
0,-415.7292583503055
1,-422.0154137470182
2,-106.89492289970633
3,-1818.4889003785358
4,-1819.6902306443912
5,-106.79736097140085
6,-106.93929037013908
7,-1818.8507375452741
8,-39879.056702160764
9,-976.505986910993
10,-1818.694381351547
11,-1819.2015468726356
12,-43683.82581171355
13,-976.1428981937227
14,-1820.4182353609506
15,-410.05542247876997
16,-975.7970272540072
