,rewards
0,-0.9997999212403309
1,-0.9983847093691178
2,-41.56954911413061
3,0.00511845349374077
4,-24.789478634961977
5,-0.9949776752380223
6,-0.9961197635151612
7,-0.9923533040038706
8,0.0093393411437351
9,-0.9960195267715369
10,1.8323357007694008
11,-28.510250125037228
12,0.0016850558655480841
13,-0.9907204482713736
14,0.009527773506908959
15,-0.9933703459134983
16,0.003084703711555963
17,-34.61252641182588
18,-18.859520500033693
19,4.175856456424998
20,0.0027307254025743053
21,0.5937613867085892
22,0.0044335958825383135
23,0.6519742212794496
24,-0.9988612136752414
25,-0.9944425629169622
26,0.00197203727233352
27,0.6711589665783049
28,0.9159147630595514
29,-0.9935420393299134
30,0.6214389279821211
31,-0.993375223827765
32,-0.9921260459456609
33,5.069586325752308
34,0.643823986901033
35,0.006206441141553721
36,-0.9972956794071449
37,7.757433187622332
38,3.257229666994968
39,0.5847520636374941
40,-25.87404081899214
41,0.5953920204598746
42,-0.9971671885786236
43,-19.23300573292137
44,0.005906411142919915
45,0.6709218159638243
46,-16.094152346691242
47,0.0015020811332741412
48,3.4981719341784236
49,0.7916873739187701
50,0.008088668210184497
51,0.007960922314569248
52,-0.9902288080948825
53,0.7088791958231522
54,15.992454517453762
55,1.0076635378500352
56,0.5739418721752373
57,1.0193003559480462
58,0.528259868061889
59,-0.9970704524402888
60,-0.993221558620648
61,0.60239194179338
62,0.8523966655186469
63,0.7577513671384671
64,-0.9914823797705159
65,0.004831246517569149
66,-0.9978868123578136
67,0.0033338955455155706
68,0.7178226725142101
69,0.007603546554743218
70,0.006049774449524335
71,0.004856109623901404
72,0.5590177745208196
73,0.00734443178558072
74,0.004294407896506258
75,-0.9905016695154831
76,-3.339800035326861
77,0.7341917423009023
78,-0.997278341608884
79,-0.9974354262271835
80,-19.800219788963734
81,-0.9981107246726262
82,-0.9929921572606334
83,0.008796303561287373
84,-0.9951203458783624
85,-7.25575847310261
86,-0.9907487088601111
87,0.007704300756061115
88,0.7375546631858262
89,-0.9934995825580799
90,0.638216029561219
91,-0.9992403691449253
92,-0.9922382862580599
93,0.7358875575825883
94,-0.9971641170381946
95,-0.9931822652955106
96,-1.6416454406667347
97,0.008977884764282207
98,0.7065723299248295
99,0.7165285138885176
100,0.002028314856715573
101,0.7849009270047116
102,-0.9950167933301687
103,-0.9911847604626408
104,-0.9970109492908746
105,-0.9967119727696925
106,0.0038193542454304542
107,0.0002811150292271647
108,1.07145213072273
109,0.5841248459259772
110,1.0061646260141528
111,-0.9968451397130446
112,0.6274467638629546
113,-1.322090897575134
114,-0.9953763022683849
115,-3.642085209398981
116,2.029838223183728
117,0.5377234523908714
118,-0.9970651301899052
119,-1.082928451989355
120,-0.9961391848481145
121,-6.709829866408292
122,0.5358550461727466
123,13.200188955671974
124,0.005173058663023486
125,-0.9951703540382445
126,-0.9934261213445974
127,0.8476194486559461
128,0.8916292383919534
129,-0.9928705295571836
130,1.0103097142499797
131,-0.999049209911552
132,-0.9907822176259615
133,-9.901987084141751
134,-0.9998169923061078
135,-0.9997119558430498
136,-0.9975303142329187
137,-0.9908573897710317
138,-0.9969272055814653
139,-0.9984465315219653
140,-0.9953570103115591
141,-14.156789637895965
142,-0.9927697256672595
143,13.762336180733152
144,0.0001367855797580919
145,-0.9915457368496667
146,-0.9945219373497357
147,-0.9926867449830903
148,-0.9987929399921436
149,0.7056781004978077
150,0.6631898711617521
