,rewards
141,-100864.81167775362
142,-100925.57164797667
143,-100966.36635486124
144,-100933.8029644463
145,-100935.50972035459
146,-100959.20986252463
147,-100950.35741653133
148,-100910.1892402971
149,-100875.39248415972
150,-100930.80803991725
151,-100920.28394533697
152,-100947.82968942696
153,-100958.58063131159
154,-100894.7096123434
155,-100952.04526849784
156,-100871.94656558515
157,-100924.48062046566
158,-100910.34857352237
159,-100898.02590388693
160,-100882.5111686125
161,-100903.63227297839
162,-100891.93613399268
163,-100902.78429615
164,-100864.56592650723
165,-100873.05649703849
166,-100913.0005265315
167,-100900.6508512649
168,-100942.60139917576
169,-100878.62775880836
170,-100886.80776457855
171,-100916.97035435653
172,-100914.40481936812
173,-100911.67725059034
174,-100919.5817989188
175,-100958.3726879493
176,-100973.16097173718
177,-100870.442351913
178,-100892.55456295266
179,-100940.20329910218
180,-100844.90312624068
181,-100939.75770618321
182,-100957.00620299754
183,-100888.18235121977
184,-100905.60638463788
185,-100921.66663366754
186,-100899.61653558031
187,-100902.21717788976
188,-100921.95559392465
189,-100900.46721297113
190,-100902.16856775283
191,-100904.79351513066
192,-100957.48150211124
193,-100889.47051984059
194,-100851.07391302922
195,-100892.75710518858
196,-100884.44747238839
197,-100894.26671998751
198,-100864.0393166933
199,-100920.09760647971
200,-100873.85586372929
201,-100892.90293559915
202,-100926.81930815041
203,-100953.18490614573
204,-100920.79165120823
205,-100860.21531927858
206,-100934.82917844153
207,-100869.76180999984
208,-100914.38861598895
209,-100869.46204749071
210,-100887.13183215541
211,-100932.08000515922
212,-100955.14551498943
213,-100930.3678481243
214,-100877.44491215053
215,-100899.8730890792
216,-100867.5932577938
217,-100883.4698685297
218,-100953.04447686175
219,-100952.41524564892
220,-100932.00979051684
221,-100915.6983891146
222,-100911.73126185297
223,-100918.6879125171
224,-100839.66673429999
225,-100899.35998208114
226,-100893.55377131715
227,-100934.26206018133
228,-100918.714918149
229,-100971.00052122054
230,-100894.5151717971
231,-100935.92020595263
232,-100872.35705118321
233,-100908.7687440822
234,-100918.83104236415
235,-100891.15027011688
236,-100890.08624823714
237,-100869.89143703124
238,-100894.09388394651
239,-100920.0679002849
240,-100920.9266793659
241,-100904.58827233162
242,-100927.34321740101
243,-100939.77931068848
244,-100927.73749961992
245,-100907.19701633084
246,-100885.45208187898
247,-100923.17084734011
248,-100908.62021310856
249,-100860.7743358499
250,-100870.64489414879
251,-100885.45748300506
252,-100869.83202464227
253,-100872.74863283958
254,-100889.17345789373
255,-100913.74858252349
256,-100887.26415974999
257,-100886.25144857017
258,-100938.73689331445
259,-100932.41757555264
260,-100881.83872838932
261,-100926.08475497471
262,-100932.48238906793
263,-100912.6332499441
264,-100928.925747404
265,-100893.14598628187
266,-100921.8232663298
267,-100922.08522095555
268,-100890.88561492834
269,-100879.04634609651
270,-100939.83872307785
271,-100906.82433861689
272,-100902.09025142217
273,-100921.27235144842
274,-100957.9432984088
275,-100902.02813846956
276,-100863.5910232115
277,-100892.00364807116
278,-100869.410736791
279,-100918.47996915523
280,-100887.3424760813
281,-100901.76888440773
282,-100904.39383178562
283,-100939.00424906568
284,-100912.79798429598
285,-100858.6759982857
286,-100872.63250862439
287,-100917.01896449333
288,-100883.8425462436
289,-100892.06846158649
290,-100894.79873092749
291,-100917.38624108145
292,-100909.80846089346
293,-100874.21503862776
294,-100931.21312438959
295,-100907.29423660476
296,-100913.94842419607
297,-100898.51200525297
298,-100885.0280934651
299,-100852.02991238287
300,-100926.00913920661
301,-100883.59409443414
302,-100907.60210080272
303,-100864.360683708
304,-100877.36119469297
305,-100930.54608529208
306,-100911.26406442872
307,-100905.54427168566
308,-100911.23435823416
309,-100906.057378683
310,-100925.08284604755
311,-100918.69601420715
312,-100944.1299179166
313,-100930.47046952417
314,-100908.54729790447
315,-100885.88417198216
316,-100887.88258871062
317,-100854.52523272956
318,-100891.26099320623
319,-100906.70281327545
320,-100846.2237016191
321,-100901.53123485085
322,-100920.3217532213
323,-100946.47940785404
324,-100875.72195286355
325,-100944.84826771378
326,-100939.77120899859
327,-100874.89828110377
328,-100878.8681089287
329,-100913.51093296667
330,-100890.61015748761
331,-100881.78471712665
332,-100965.45356451822
333,-100884.87956249189
334,-100900.48071578676
335,-100901.55824048197
336,-100867.14496431152
337,-100901.05053461032
338,-100891.63097035702
339,-100897.3021529636
340,-100892.29530889117
341,-100948.35089811367
342,-100895.88435731252
343,-100926.88412166596
344,-100894.81763486927
345,-100878.95452694932
346,-100920.59451009899
347,-100865.15194870927
348,-100883.96137102216
349,-100907.23752477847
350,-100895.7709336598
351,-100935.51512148096
352,-100920.98609175517
353,-100918.80403673254
354,-100889.03842973668
355,-100919.4548724509
356,-100941.40775026544
357,-100972.05644141049
358,-100891.16647349585
359,-100846.2615095028
360,-100908.20702694751
361,-100948.25097727773
362,-100923.26266648693
363,-100870.49636317574
364,-100878.04173660593
365,-100926.9948447552
366,-100905.44975197525
367,-100876.18104859833
368,-100877.81488930182
369,-100898.00699994537
370,-100891.26099320564
371,-100914.65867230353
372,-100855.65946925133
373,-100898.22034443307
374,-100907.89106105959
375,-100891.51484614178
376,-100891.1691740588
377,-100884.12070424788
378,-100910.06501439176
379,-100903.64037466777
380,-100953.0579796778
381,-100912.07693393578
382,-100855.5136388411
383,-100905.94125446808
384,-100906.13839557787
385,-100899.71645641653
386,-100943.31974897289
387,-100934.98040997767
388,-100912.04722774116
389,-100913.66486506588
390,-100948.15105644148
391,-100920.36496223134
392,-100932.62011778829
393,-100891.87132047713
394,-100919.96797944853
395,-100941.88574994235
396,-100925.31239391476
397,-100933.7084447363
398,-100930.32193855058
399,-100958.1782474026
400,-100901.2962858571
401,-100875.15213404005
402,-100861.02008709632
403,-100890.19967188983
404,-100898.99270549342
405,-100881.61998277463
406,-100908.77144464519
407,-100918.92286151103
408,-100950.02524726476
409,-100851.21974343935
410,-100919.0821947371
411,-100886.78075894645
412,-100919.78434115493
413,-100899.95680653685
414,-100877.32068624593
415,-100883.3807499461
416,-100916.90824140458
417,-100926.73289012953
418,-100888.42000077595
419,-100872.45697201986
420,-100898.42558723272
421,-100941.67240545369
422,-100936.60344842856
423,-100911.81227874782
424,-100928.0804711398
425,-100925.62295867653
426,-100918.69061308075
427,-100873.32925391597
428,-100914.94223143402
429,-100913.25167890449
430,-100912.5495324866
431,-100941.41315139196
432,-100912.72236852777
433,-100912.74937415918
434,-100898.51740637998
435,-100917.9803649732
436,-100922.34987614377
437,-100944.88877616108
438,-100909.54920683138
439,-100930.81344104311
440,-100879.8511139141
441,-100897.29135071115
442,-100873.75594289327
443,-100909.66533104655
444,-100891.25289151631
445,-100897.35886478989
446,-100968.44848904725
447,-100929.93305745807
448,-100914.1077574221
449,-100937.92132324382
450,-100917.10268195078
451,-100896.96188200742
452,-100939.16088172782
453,-100882.94595927912
454,-100896.4055659996
455,-100879.52434577291
456,-100886.16503054921
457,-100950.31960864736
458,-100904.88803484102
459,-100885.08480529086
460,-100943.25493545718
461,-100899.17094266103
462,-100933.98120161358
463,-100875.09272165036
464,-100895.54948748181
465,-100898.671338479
466,-100920.1516177428
467,-100921.20753793267
468,-100932.39597104692
469,-100923.74336672697
470,-100917.23500954511
471,-100844.44403050537
472,-100892.73280012039
473,-100867.27189077945
474,-100934.98851166734
475,-100910.67264109998
476,-100872.61360468222
477,-100901.44751739257
478,-100888.4443058444
479,-100872.5487911674
480,-100906.00876854656
481,-100865.86219681724
482,-100907.15380732037
483,-100893.84543213694
484,-100923.2113557867
485,-100893.08387332938
486,-100903.94013717661
487,-100924.3617956872
488,-100894.84193993779
489,-100915.10966634906
490,-100906.99177353205
491,-100910.47549999016
492,-100936.63045405988
493,-100910.58352251622
494,-100906.89185269573
495,-100892.13327510259
496,-100875.03330926182
497,-100920.41357236795
498,-100923.96211234161
499,-100909.90298060348
500,-100908.65532042984
501,-100867.99564170252
502,-100893.87513833173
503,-100879.68637956175
504,-100918.40975451327
505,-100910.39988422197
506,-100916.01705556652
507,-100906.73522003276
508,-100913.18956595213
509,-100935.67985583274
510,-100891.96043906093
511,-100896.85385948175
512,-100886.9346910456
513,-100918.22071509324
514,-100895.67371338622
515,-100921.21834018546
516,-100916.04946232378
517,-100908.90647280285
518,-100945.66923890967
519,-100893.5861780744
520,-100918.4340595816
521,-100920.32175322052
522,-100905.3228255075
523,-100893.8130253791
524,-100939.16088172767
525,-100905.49026042283
526,-100910.10012171279
527,-100923.94590896275
528,-100907.28343435188
529,-100925.40691362503
530,-100903.34061215859
531,-100933.01169944463
532,-100937.47573032482
533,-100899.15743984509
534,-100906.81893749055
535,-100891.09085772744
536,-100874.06650765467
537,-100860.29363561013
538,-100905.8791415158
539,-100931.84775672846
540,-100916.97035435663
541,-100912.922210201
542,-100926.61136478782
543,-100888.8817970742
544,-100875.3195689546
545,-100932.61201609905
546,-100922.26615868609
547,-100910.48900280637
548,-100918.49617253421
549,-100881.36072871208
550,-100898.74965481009
551,-100897.46148618897
552,-100853.27217143042
553,-100880.76390425715
554,-100954.57029503956
555,-100899.0845246402
556,-100901.78238722314
557,-100916.09807246063
558,-100893.90214396283
559,-100956.13392110156
560,-100905.24991030263
561,-100907.73172783358
562,-100911.31537512914
563,-100945.34787189565
564,-100883.09719081524
565,-100902.98953894933
566,-100891.74169344609
567,-100906.42195470794
568,-100860.36655081474
569,-100910.17033635473
570,-100927.69159004634
571,-100908.31775003627
572,-100905.53076886991
573,-100919.73843158112
574,-100920.16512055823
575,-100901.52043259806
576,-100944.89417728702
577,-100881.84953064169
578,-100922.08792151813
579,-100894.38284420304
580,-100946.6306393897
581,-100917.01626393005
582,-100904.1534816657
583,-100898.11232190735
584,-100919.18211557319
585,-100920.95368499681
586,-100884.9956867072
587,-100886.57281558414
588,-100878.19566870517
589,-100915.15827648572
590,-100927.18658473848
591,-100900.91820701602
592,-100910.43769210637
593,-100853.89330095348
594,-100889.13565001018
595,-100890.35090342535
596,-100890.97203294933
597,-100913.41911381987
598,-100928.4801544856
599,-100907.69121938678
600,-100904.8583286466
601,-100893.0892744557
602,-100859.42675484018
603,-100944.68083279894
604,-100911.14523965071
605,-100898.66323678933
606,-100925.09094773681
607,-100891.40142248961
608,-100924.4752193398
609,-100912.25787166668
610,-100884.48528027264
611,-100904.8826337149
612,-100904.38032896961
613,-100930.43536220325
614,-100894.36934138727
615,-100889.087039874
616,-100943.19282250517
617,-100907.29963773067
618,-100872.74863283968
619,-100895.04448217351
620,-100869.3405221492
621,-100877.42060708214
622,-100895.19031258345
623,-100931.97738375918
624,-100913.78639040732
625,-100923.87029319482
626,-100889.47592096632
627,-100881.1743898554
628,-100930.18691039324
629,-100919.8086462237
630,-100859.5914891916
631,-100871.68461096018
632,-100881.20949717604
633,-100866.02963173164
634,-100967.51679476185
635,-100914.37781373643
636,-100917.70760809554
637,-100947.1815542718
638,-100904.38032896975
639,-100904.61527796346
640,-100849.08089742753
641,-100911.93650465252
642,-100948.12945193611
643,-100926.44663043597
644,-100921.55321001529
645,-100904.57747007924
646,-100899.7515637372
647,-100925.31239391513
648,-100921.32366214819
649,-100878.63045937191
650,-100873.22933307961
651,-100904.82592188877
652,-100896.03288828519
653,-100878.89781512323
654,-100869.91844266251
655,-100946.91149795693
656,-100936.98152726896
657,-100906.4786665342
658,-100865.50842304486
659,-100925.9713313224
660,-100875.67334272659
661,-100917.69140471655
662,-100858.8947439003
663,-100903.78350451455
664,-100903.85912028278
665,-100876.45380547622
666,-100950.29260301625
667,-100915.90093135125
668,-100890.12405612133
669,-100943.72483344487
670,-100916.50315693245
671,-100918.01007116781
672,-100898.09071740208
673,-100914.13746361666
674,-100937.59455510328
675,-100904.18318785988
676,-100900.64545013869
677,-100912.38749869776
678,-100908.94968181266
679,-100897.62081941486
680,-100921.09411428048
681,-100909.01989645489
682,-100942.47987383477
683,-100936.02282735216
684,-100896.9618820075
685,-100905.27421537074
686,-100875.70304892168
687,-100876.37548914482
688,-100894.45845997082
689,-100923.37338957621
690,-100897.49119238416
691,-100913.35430030373
692,-100919.49268033533
693,-100934.06491907143
694,-100943.91927399141
695,-100906.59479074953
696,-100953.22811515575
697,-100857.37702741231
698,-100920.43517687322
699,-100907.828948107
700,-100892.34121846431
701,-100895.60079818172
702,-100973.26089257358
703,-100911.76096804795
704,-100909.14412235947
705,-100956.07990983808
706,-100894.68530727485
707,-100934.42949509602
708,-100884.61760786697
709,-100921.92588772975
710,-100897.56140702571
711,-100919.04168628986
712,-100902.34140379433
713,-100877.46111552976
714,-100908.17462019011
715,-100885.17122331147
716,-100894.27212111352
717,-100944.00029088583
718,-100887.53691662717
719,-100896.21112545303
720,-100841.08993107805
721,-100864.34177976567
722,-100889.05193255245
723,-100889.24367253615
724,-100897.11311354346
725,-100932.82536058749
726,-100880.28860514356
727,-100894.81223374355
728,-100916.21149611246
729,-100962.80701263486
730,-100941.00806691972
731,-100903.24339188557
732,-100881.59837826899
733,-100882.11418583004
734,-100895.82764548606
735,-100922.11492714987
736,-100916.62468227425
737,-100904.65308584707
738,-100873.183423506
739,-100970.49821647501
740,-100909.53030288937
741,-100931.85585841758
742,-100908.9388795601
743,-100901.63385625026
744,-100909.95159073993
745,-100871.14179776798
746,-100889.4759209665
747,-100959.71756839563
748,-100907.73982952349
749,-100905.24450917651
750,-100873.95848512869
751,-100916.55446763193
752,-100920.56750446714
753,-100890.23207864749
754,-100928.58007532146
755,-100883.77233160191
756,-100900.60224112819
757,-100838.05719866526
758,-100902.09565254781
759,-100861.68712619356
760,-100897.43718112106
761,-100966.63641117624
762,-100940.26271149112
763,-100921.01849851258
764,-100921.79085957249
765,-100907.88836049638
766,-100892.18188523912
767,-100863.74225474724
768,-100905.89534489445
769,-100899.07372238749
770,-100891.77139964027
771,-100889.06813593145
772,-100881.43904504413
773,-100943.47098050898
774,-100884.40966450424
775,-100904.2669053173
776,-100878.59805261418
777,-100902.66547137153
778,-100931.81264940747
779,-100924.4725187766
780,-100930.1004923723
781,-100903.38382116881
782,-100898.81446832567
783,-100894.06687831496
784,-100900.68865914908
785,-100871.46856590864
786,-100915.46614068384
787,-100900.47261409754
788,-100903.08135809648
789,-100884.40426337827
790,-100935.65825132746
791,-100886.6349285367
792,-100909.51139894704
793,-100917.38894164436
794,-100899.51661474352
795,-100901.66356244448
796,-100927.72129624139
797,-100925.11525280499
798,-100869.11097428168
799,-100917.77782273747
800,-100846.34792752335
801,-100888.35248669784
802,-100909.15492461174
803,-100899.19794829242
804,-100932.27984683166
805,-100944.6889344879
806,-100887.1966456712
807,-100913.36240199368
808,-100889.09514156307
809,-100923.95941177873
810,-100939.88733321446
811,-100876.5699296915
812,-100905.83053137895
813,-100898.39858160107
814,-100940.60568301122
815,-100890.40221412551
816,-100923.11683607704
817,-100881.20139548702
818,-100897.45338450055
819,-100925.72287951302
820,-100891.56885740474
821,-100914.64787005082
822,-100888.80078018008
823,-100880.16707980161
824,-100932.32305584189
825,-100890.94502731769
826,-100949.3690104201
827,-100840.34187508683
828,-100933.13052422274
829,-100853.29917706142
830,-100856.3994235536
831,-100909.58701471542
832,-100894.6826067123
833,-100901.7256753971
834,-100861.34685523681
835,-100865.84869400118
836,-100974.48424767876
837,-100853.49901873434
838,-100911.35048244959
839,-100903.1758778065
840,-100919.97338057512
841,-100925.26108321486
842,-100895.62240268667
843,-100902.82750516111
844,-100922.84407919952
845,-100914.91252523921
846,-100931.21852551539
847,-100945.82587157213
848,-100940.53006724267
849,-100880.5667631473
850,-100922.9926101729
851,-100886.65923360507
852,-100901.75538159162
853,-100937.07874754195
854,-100966.75793651764
855,-100896.1355096843
856,-100938.05905196442
857,-100941.00806691979
858,-100948.5399375342
859,-100925.5824502293
860,-100880.79361045192
861,-100909.04960264936
862,-100899.95410597311
863,-100877.6582566396
864,-100902.85451079249
865,-100893.29991838113
866,-100868.5573588368
867,-100839.58841796935
868,-100893.78601974783
869,-100908.30964834725
870,-100894.25051660881
871,-100903.43243130503
872,-100912.61434600236
873,-100967.595111093
874,-100913.36780312021
875,-100920.26234083212
876,-100906.33013556102
877,-100941.11608944592
878,-100902.64386686694
879,-100930.04378054751
880,-100898.61192608946
881,-100916.01975612938
882,-100851.45199186947
883,-100945.68004116246
884,-100941.92085726332
885,-100883.14850151475
886,-100924.97752408465
887,-100914.91792636542
888,-100910.99400811463
889,-100856.0915593551
890,-100922.75226005218
891,-100881.7982199421
892,-100871.47936816062
893,-100930.02217604163
894,-100910.61052814728
895,-100922.73875723642
896,-100929.10668513505
897,-100908.58240522491
898,-100928.83392825692
899,-100931.66951956107
900,-100900.93170983244
901,-100896.82145272376
902,-100921.46949255795
903,-100925.69047275538
904,-100929.83853774812
905,-100890.89101605564
906,-100851.52220651152
907,-100914.20227713237
908,-100885.29544921582
909,-100938.37501785225
910,-100892.21969312296
911,-100917.07567631952
912,-100849.81815116602
913,-100896.65131724578
914,-100918.56638717586
915,-100898.1015196549
916,-100902.19557338435
917,-100893.28641556566
918,-100918.81213842201
919,-100900.85879462706
920,-100878.34419967813
921,-100910.81847150998
922,-100914.980039318
923,-100902.01193509062
924,-100929.00676429867
925,-100893.29451725492
926,-100931.20772326252
927,-100876.69685615896
928,-100915.34191477981
929,-100878.22537489982
930,-100910.2054436758
931,-100941.12689169815
932,-100915.94143979806
933,-100907.38605575134
934,-100909.37907135295
935,-100891.98204356608
936,-100888.98171791056
937,-100893.45114991743
938,-100921.45328917929
939,-100888.21205741378
940,-100937.67017087118
941,-100891.6606765514
942,-100916.41673891184
943,-100912.52522741839
944,-100919.92206987526
945,-100855.54064447299
946,-100914.0078365852
947,-100901.14505432067
948,-100918.43405958198
949,-100911.6475443956
950,-100862.36766810624
951,-100900.17825271412
952,-100894.56648249683
953,-100851.8219690208
954,-100882.773123238
955,-100932.14211811182
956,-100916.84882901475
957,-100904.88803484103
958,-100874.38787466919
959,-100903.00034120199
960,-100941.63459756931
961,-100881.85223120493
962,-101000.5905916116
963,-100949.95233205962
964,-100908.65261986651
965,-100934.44029734837
966,-100913.71887632828
967,-100893.56997469625
968,-100964.56777980633
969,-100935.552929365
970,-100910.48090111696
971,-100889.15455395196
972,-100942.93356844326
973,-100905.77652011579
974,-100874.26904989053
975,-100911.4504032864
976,-100889.68116376501
977,-100913.04643610546
978,-100897.05910228025
979,-100899.15473928196
980,-100926.11716173234
981,-100931.52368915107
982,-100882.38424214517
983,-100858.8245292582
984,-100961.64577048217
985,-100898.82797114126
986,-100932.98469381285
987,-100894.18030196671
988,-100902.55744884613
989,-100919.6871208816
990,-100905.31202325494
991,-100882.62729282792
992,-100906.77572848048
993,-100898.87118015163
994,-100876.76166967495
995,-100905.47135648073
996,-100908.06389710061
997,-100908.50678945702
998,-100952.55837549556
999,-100938.02394464341
