,rewards
219,-34.05595079048794
220,-32.334611841180276
221,-37.14539502960065
222,-31.81880428027739
223,-33.402414509134815
224,-35.79943435759333
225,-33.868531708147884
226,-35.130774922628234
227,-35.992794678847986
228,-33.422938789051386
229,-33.365146737714895
230,-34.73541247804178
231,-35.73084005368855
232,-36.068410446938515
233,-35.112951205863965
234,-36.28769617440412
235,-33.341921894666484
236,-34.17315523102161
237,-33.05728253906864
238,-36.99794428182258
239,-37.332273999310246
240,-32.83529624846096
241,-32.61006928208076
242,-35.350600762714066
243,-36.01980031030962
244,-32.6095291694503
245,-32.257375735198366
246,-36.93583132946287
247,-31.588716300233273
248,-31.451527692413492
249,-36.90774547274032
250,-32.35783668423892
251,-32.060774738160944
252,-33.400254058623204
253,-36.25636964190903
254,-32.05753406238841
255,-31.945730748138885
256,-33.60441663246661
257,-36.76029472497248
258,-36.71978627778003
259,-31.789098085673686
260,-36.15482846761779
261,-31.444506228227738
262,-36.1958770274407
263,-32.48476315210041
264,-34.30548282518771
265,-31.549828190932203
266,-35.78755187975389
267,-37.27826273638698
268,-35.9069167708094
269,-35.426756643435056
270,-37.212368995624274
271,-32.34595420638925
272,-34.8358734270721
273,-31.712942204952697
274,-31.56387111928325
275,-32.43885357861359
276,-33.21337508891361
277,-31.62274339587043
278,-31.047523445760135
279,-32.48638348998156
280,-35.45430238752715
281,-36.121341484611094
282,-36.09217540262762
283,-32.236851455292026
284,-36.05814830699046
285,-31.46773107128638
286,-33.25172308558422
287,-31.459089269219476
288,-33.207973962619235
289,-34.64413344369859
290,-33.519618949678716
291,-31.65893094202943
292,-36.706823574679674
293,-35.700593746444156
294,-34.32438676720267
295,-36.23692558725338
296,-35.22205395696119
297,-35.68655081808288
298,-31.15662619685736
299,-31.496357040639396
300,-33.6141386597842
301,-33.63088215129778
302,-35.40029112460388
303,-35.681689804418966
304,-36.343867887839
305,-34.763498334754104
306,-34.082956421949575
307,-35.212872042263825
308,-33.40673541016827
309,-31.813943266613478
310,-32.56145914545186
311,-33.52880086437608
312,-37.348477378183134
313,-36.964997411436116
314,-35.35330132585614
315,-36.87641894024523
316,-35.267963530448014
317,-37.28744465108434
318,-34.976302710674645
319,-33.1085932388396
320,-36.18885556325495
321,-34.09645923768039
322,-37.4656818187168
323,-35.8620874225835
324,-35.311172540782536
325,-33.4099760859408
326,-31.97111604171937
327,-35.16642235615677
328,-34.41026467525148
329,-31.773434819421027
330,-32.354596008456156
331,-31.382393275868026
332,-33.88419497440054
333,-34.098619688192
334,-36.1386250887449
335,-36.534527645951584
336,-34.30980372622116
337,-32.45451684486625
338,-32.10884476216961
339,-32.83367591056958
340,-31.075069189841997
341,-34.11536317970558
342,-35.56664581439691
343,-32.157995011418734
344,-32.99949048774238
345,-35.5520627734154
346,-33.95494972882716
347,-35.85776652155005
348,-37.450558665104836
349,-32.33839262958327
350,-31.78207662148793
351,-34.044068312648506
352,-33.85556900504753
353,-36.36331194249465
354,-34.25471223803697
355,-33.539603116954595
356,-37.22479158609417
357,-36.706823574679674
358,-36.980120565058314
359,-32.761840930882045
360,-37.30148757944562
361,-37.09462444244991
362,-34.41080478788194
363,-33.35056369673339
364,-32.82773467165498
365,-31.23494252808996
366,-35.057859717679776
367,-32.19472267020819
368,-31.104235271825473
369,-35.95444668217738
370,-37.3063485930993
371,-32.9281956206853
372,-35.715716900066354
373,-32.44047391650497
374,-34.01760279381733
375,-34.315744965135764
376,-34.26659471587641
377,-32.509608333040205
378,-36.86021556137234
379,-35.71463667480543
380,-35.37814650680616
381,-33.032977470749074
382,-36.79324159534872
383,-32.6181709715172
384,-31.900901399912982
385,-32.5036670941256
386,-33.8010176294938
387,-35.367884366847875
388,-32.73375507416972
389,-33.61035787138121
390,-34.46427593817475
391,-31.60599990436708
392,-32.49340495416732
393,-31.282472439468165
394,-35.406232363528716
395,-34.18557782150174
396,-31.65893094202943
397,-33.40781563542919
398,-37.24747631652235
399,-31.512560419512283
400,-34.44699233404094
401,-33.696235779430026
402,-31.17607025151301
403,-34.859638382761204
404,-34.1196840807288
405,-32.35891690948961
406,-34.52692900316492
407,-33.872312496550876
408,-34.03326606005976
409,-32.89902953871206
410,-32.0888605948835
411,-31.847970362250635
412,-37.37548300964477
413,-32.43993380387451
414,-37.14917581800364
415,-32.7899267876046
416,-31.36943057276767
417,-37.412750781054456
418,-31.847970362250635
419,-35.736781292603155
420,-35.871809449911325
421,-32.71593135740545
422,-34.92445189826299
423,-32.88606683560147
424,-37.02549002591468
425,-33.18258866904898
426,-33.99869885179214
427,-34.28819922104367
428,-35.45916340119106
429,-35.910697559212394
430,-35.054078929276784
431,-35.700593746444156
432,-34.34059014608579
433,-32.0888605948835
434,-33.06322377798324
435,-37.039532954265724
436,-36.377354870855925
437,-34.685182003521504
438,-32.38754287884262
439,-34.14885016271228
440,-37.10866737081119
441,-37.004425633367646
442,-35.559624350221384
443,-33.8247825851829
444,-31.885778246301015
445,-34.81264858401346
446,-37.370081883350394
447,-32.18013962922669
448,-35.499671848383514
449,-36.517784154448236
450,-32.80829061699933
451,-35.520736240920314
452,-34.997907215841906
453,-35.88099136460869
454,-34.25471223803697
455,-31.728065358564663
456,-33.73944478976455
457,-35.63361978042053
458,-35.72597904001441
459,-35.10917041746097
460,-34.36867600279811
461,-31.548747965671282
462,-35.406772476148944
463,-33.92200285844069
464,-36.069490672199436
465,-36.20991995580198
466,-36.53074685754859
467,-36.68575918213264
468,-36.09541607840015
469,-35.92690093808528
470,-36.922868626362515
471,-35.056239379798626
472,-31.97327649223098
473,-31.324061111911305
474,-32.17257805241047
475,-35.64496214563974
476,-36.5993411614636
477,-37.314990395166205
478,-31.850670925402937
479,-36.43136613377919
480,-31.907382751468276
481,-31.472051972319832
482,-36.79000091957619
483,-33.07726670634452
484,-34.44699233404094
485,-33.46614779938591
486,-35.854525845777516
487,-33.305194235877025
488,-35.074603209183124
489,-34.1472298248209
490,-37.211828882993814
491,-35.350600762714066
492,-36.00359693143673
493,-37.2642198080257
494,-31.909543201979886
495,-34.77592092523423
496,-31.38509383902033
497,-33.02649611920401
498,-35.289568035615275
499,-36.418943543299065
500,-33.80533853052725
